town,date,variable,value,townVariable
rehovot,2020-07-08,testsMA7,40.42857142857143,rehovot testsMA7
hadera,2020-07-08,testsMA7,17.857142857142858,hadera testsMA7
haifa,2020-07-08,testsMA7,19.428571428571427,haifa testsMA7
jerusalem,2020-07-08,testsMA7,393.14285714285717,jerusalem testsMA7
akko,2020-07-08,testsMA7,5.857142857142857,akko testsMA7
golan,2020-07-08,testsMA7,5.428571428571429,golan testsMA7
kinneret,2020-07-08,testsMA7,15.857142857142858,kinneret testsMA7
tzfat,2020-07-08,testsMA7,4.571428571428571,tzfat testsMA7
yizrael,2020-07-08,testsMA7,5,yizrael testsMA7
ashkelon,2020-07-08,testsMA7,17.142857142857142,ashkelon testsMA7
be'er-sheva,2020-07-08,testsMA7,46,be'er-sheva testsMA7
tlv,2020-07-08,testsMA7,119.85714285714286,tlv testsMA7
hasharon,2020-07-09,testsMA7,27.428571428571427,hasharon testsMA7
petach tikva,2020-07-09,testsMA7,30.285714285714285,petach tikva testsMA7
ramla,2020-07-09,testsMA7,24.142857142857142,ramla testsMA7
rehovot,2020-07-09,testsMA7,30.571428571428573,rehovot testsMA7
hadera,2020-07-09,testsMA7,16.428571428571427,hadera testsMA7
haifa,2020-07-09,testsMA7,20.142857142857142,haifa testsMA7
jerusalem,2020-07-09,testsMA7,391.2857142857143,jerusalem testsMA7
akko,2020-07-09,testsMA7,5.285714285714286,akko testsMA7
golan,2020-07-09,testsMA7,5.142857142857143,golan testsMA7
kinneret,2020-07-09,testsMA7,11.857142857142858,kinneret testsMA7
tzfat,2020-07-09,testsMA7,3.7142857142857144,tzfat testsMA7
yizrael,2020-07-09,testsMA7,4.857142857142857,yizrael testsMA7
ashkelon,2020-07-09,testsMA7,18,ashkelon testsMA7
be'er-sheva,2020-07-09,testsMA7,44.142857142857146,be'er-sheva testsMA7
tlv,2020-07-09,testsMA7,122.42857142857143,tlv testsMA7
hasharon,2020-07-10,testsMA7,25.142857142857142,hasharon testsMA7
petach tikva,2020-07-10,testsMA7,29.142857142857142,petach tikva testsMA7
ramla,2020-07-10,testsMA7,22,ramla testsMA7
rehovot,2020-07-10,testsMA7,30.428571428571427,rehovot testsMA7
hadera,2020-07-10,testsMA7,14.857142857142858,hadera testsMA7
haifa,2020-07-10,testsMA7,21.571428571428573,haifa testsMA7
jerusalem,2020-07-10,testsMA7,387.57142857142856,jerusalem testsMA7
akko,2020-07-10,testsMA7,4.571428571428571,akko testsMA7
golan,2020-07-10,testsMA7,4.714285714285714,golan testsMA7
kinneret,2020-07-10,testsMA7,10.571428571428571,kinneret testsMA7
tzfat,2020-07-10,testsMA7,4,tzfat testsMA7
yizrael,2020-07-10,testsMA7,3.857142857142857,yizrael testsMA7
ashkelon,2020-07-10,testsMA7,18.428571428571427,ashkelon testsMA7
be'er-sheva,2020-07-10,testsMA7,48.142857142857146,be'er-sheva testsMA7
tlv,2020-07-10,testsMA7,90.57142857142857,tlv testsMA7
hasharon,2020-07-11,testsMA7,22.285714285714285,hasharon testsMA7
petach tikva,2020-07-11,testsMA7,32.857142857142854,petach tikva testsMA7
ramla,2020-07-11,testsMA7,21.428571428571427,ramla testsMA7
rehovot,2020-07-11,testsMA7,26.142857142857142,rehovot testsMA7
hadera,2020-07-11,testsMA7,13.428571428571429,hadera testsMA7
haifa,2020-07-11,testsMA7,21.142857142857142,haifa testsMA7
jerusalem,2020-07-11,testsMA7,403.42857142857144,jerusalem testsMA7
akko,2020-07-11,testsMA7,4.857142857142857,akko testsMA7
golan,2020-07-11,testsMA7,3.5714285714285716,golan testsMA7
kinneret,2020-07-11,testsMA7,11.714285714285714,kinneret testsMA7
tzfat,2020-07-11,testsMA7,5.142857142857143,tzfat testsMA7
yizrael,2020-07-11,testsMA7,3.857142857142857,yizrael testsMA7
ashkelon,2020-07-11,testsMA7,18,ashkelon testsMA7
be'er-sheva,2020-07-11,testsMA7,49.714285714285715,be'er-sheva testsMA7
tlv,2020-07-11,testsMA7,88,tlv testsMA7
hasharon,2020-07-12,testsMA7,20.285714285714285,hasharon testsMA7
petach tikva,2020-07-12,testsMA7,31.857142857142858,petach tikva testsMA7
ramla,2020-07-12,testsMA7,19.857142857142858,ramla testsMA7
rehovot,2020-07-12,testsMA7,24.714285714285715,rehovot testsMA7
hadera,2020-07-12,testsMA7,13.571428571428571,hadera testsMA7
haifa,2020-07-12,testsMA7,20.428571428571427,haifa testsMA7
jerusalem,2020-07-12,testsMA7,415.14285714285717,jerusalem testsMA7
akko,2020-07-12,testsMA7,4.285714285714286,akko testsMA7
golan,2020-07-12,testsMA7,3.5714285714285716,golan testsMA7
kinneret,2020-07-12,testsMA7,12.571428571428571,kinneret testsMA7
tzfat,2020-07-12,testsMA7,5.571428571428571,tzfat testsMA7
yizrael,2020-07-12,testsMA7,4.285714285714286,yizrael testsMA7
ashkelon,2020-07-12,testsMA7,16.857142857142858,ashkelon testsMA7
be'er-sheva,2020-07-12,testsMA7,48,be'er-sheva testsMA7
tlv,2020-07-12,testsMA7,80.85714285714286,tlv testsMA7
hasharon,2020-07-13,testsMA7,21.714285714285715,hasharon testsMA7
petach tikva,2020-07-13,testsMA7,31,petach tikva testsMA7
ramla,2020-07-13,testsMA7,18.714285714285715,ramla testsMA7
rehovot,2020-07-13,testsMA7,23,rehovot testsMA7
hadera,2020-07-13,testsMA7,13.428571428571429,hadera testsMA7
haifa,2020-07-13,testsMA7,20.714285714285715,haifa testsMA7
jerusalem,2020-07-13,testsMA7,406.7142857142857,jerusalem testsMA7
akko,2020-07-13,testsMA7,4,akko testsMA7
golan,2020-07-13,testsMA7,2.7142857142857144,golan testsMA7
kinneret,2020-07-13,testsMA7,11.285714285714286,kinneret testsMA7
tzfat,2020-07-13,testsMA7,5.142857142857143,tzfat testsMA7
yizrael,2020-07-13,testsMA7,4.142857142857143,yizrael testsMA7
ashkelon,2020-07-13,testsMA7,16,ashkelon testsMA7
be'er-sheva,2020-07-13,testsMA7,47,be'er-sheva testsMA7
tlv,2020-07-13,testsMA7,74.28571428571429,tlv testsMA7
hasharon,2020-07-14,testsMA7,19,hasharon testsMA7
petach tikva,2020-07-14,testsMA7,28.571428571428573,petach tikva testsMA7
ramla,2020-07-14,testsMA7,19.571428571428573,ramla testsMA7
rehovot,2020-07-14,testsMA7,23.571428571428573,rehovot testsMA7
hadera,2020-07-14,testsMA7,9.142857142857142,hadera testsMA7
haifa,2020-07-14,testsMA7,21.285714285714285,haifa testsMA7
jerusalem,2020-07-14,testsMA7,403.85714285714283,jerusalem testsMA7
akko,2020-07-14,testsMA7,4.142857142857143,akko testsMA7
golan,2020-07-14,testsMA7,2.7142857142857144,golan testsMA7
kinneret,2020-07-14,testsMA7,12.285714285714286,kinneret testsMA7
tzfat,2020-07-14,testsMA7,5.142857142857143,tzfat testsMA7
yizrael,2020-07-14,testsMA7,3.142857142857143,yizrael testsMA7
ashkelon,2020-07-14,testsMA7,17.285714285714285,ashkelon testsMA7
be'er-sheva,2020-07-14,testsMA7,49.142857142857146,be'er-sheva testsMA7
tlv,2020-07-14,testsMA7,68.57142857142857,tlv testsMA7
hasharon,2020-07-15,testsMA7,17.857142857142858,hasharon testsMA7
petach tikva,2020-07-15,testsMA7,28.285714285714285,petach tikva testsMA7
ramla,2020-07-15,testsMA7,18.571428571428573,ramla testsMA7
rehovot,2020-07-15,testsMA7,22,rehovot testsMA7
hadera,2020-07-15,testsMA7,10.142857142857142,hadera testsMA7
haifa,2020-07-15,testsMA7,21.714285714285715,haifa testsMA7
jerusalem,2020-07-15,testsMA7,399.2857142857143,jerusalem testsMA7
akko,2020-07-15,testsMA7,4.428571428571429,akko testsMA7
golan,2020-07-15,testsMA7,3,golan testsMA7
kinneret,2020-07-15,testsMA7,12.857142857142858,kinneret testsMA7
tzfat,2020-07-15,testsMA7,4.857142857142857,tzfat testsMA7
yizrael,2020-07-15,testsMA7,3.142857142857143,yizrael testsMA7
ashkelon,2020-07-15,testsMA7,16.428571428571427,ashkelon testsMA7
be'er-sheva,2020-07-15,testsMA7,44,be'er-sheva testsMA7
tlv,2020-07-15,testsMA7,66.14285714285714,tlv testsMA7
hasharon,2020-07-16,testsMA7,14.142857142857142,hasharon testsMA7
petach tikva,2020-07-16,testsMA7,30.285714285714285,petach tikva testsMA7
ramla,2020-07-16,testsMA7,18,ramla testsMA7
rehovot,2020-07-16,testsMA7,21.142857142857142,rehovot testsMA7
hadera,2020-07-16,testsMA7,8.571428571428571,hadera testsMA7
haifa,2020-07-16,testsMA7,19.571428571428573,haifa testsMA7
jerusalem,2020-07-16,testsMA7,394.85714285714283,jerusalem testsMA7
akko,2020-07-16,testsMA7,5,akko testsMA7
golan,2020-07-16,testsMA7,3.4285714285714284,golan testsMA7
kinneret,2020-07-16,testsMA7,11.571428571428571,kinneret testsMA7
tzfat,2020-07-16,testsMA7,5,tzfat testsMA7
yizrael,2020-07-16,testsMA7,3.2857142857142856,yizrael testsMA7
ashkelon,2020-07-16,testsMA7,16,ashkelon testsMA7
be'er-sheva,2020-07-16,testsMA7,45.57142857142857,be'er-sheva testsMA7
tlv,2020-07-16,testsMA7,62.285714285714285,tlv testsMA7
hasharon,2020-07-17,testsMA7,14.285714285714286,hasharon testsMA7
petach tikva,2020-07-17,testsMA7,31.714285714285715,petach tikva testsMA7
ramla,2020-07-17,testsMA7,18.571428571428573,ramla testsMA7
rehovot,2020-07-17,testsMA7,19.285714285714285,rehovot testsMA7
hadera,2020-07-17,testsMA7,10.857142857142858,hadera testsMA7
haifa,2020-07-17,testsMA7,19.571428571428573,haifa testsMA7
jerusalem,2020-07-17,testsMA7,397.57142857142856,jerusalem testsMA7
akko,2020-07-17,testsMA7,5.714285714285714,akko testsMA7
golan,2020-07-17,testsMA7,2.857142857142857,golan testsMA7
kinneret,2020-07-17,testsMA7,12.571428571428571,kinneret testsMA7
tzfat,2020-07-17,testsMA7,4.571428571428571,tzfat testsMA7
yizrael,2020-07-17,testsMA7,3.142857142857143,yizrael testsMA7
ashkelon,2020-07-17,testsMA7,14.571428571428571,ashkelon testsMA7
be'er-sheva,2020-07-17,testsMA7,43.57142857142857,be'er-sheva testsMA7
tlv,2020-07-17,testsMA7,58.57142857142857,tlv testsMA7
hasharon,2020-07-18,testsMA7,14.714285714285714,hasharon testsMA7
petach tikva,2020-07-18,testsMA7,28.142857142857142,petach tikva testsMA7
ramla,2020-07-18,testsMA7,16.714285714285715,ramla testsMA7
rehovot,2020-07-18,testsMA7,18.714285714285715,rehovot testsMA7
hadera,2020-07-18,testsMA7,11,hadera testsMA7
haifa,2020-07-18,testsMA7,18.142857142857142,haifa testsMA7
jerusalem,2020-07-18,testsMA7,436.14285714285717,jerusalem testsMA7
akko,2020-07-18,testsMA7,5.714285714285714,akko testsMA7
golan,2020-07-18,testsMA7,2.857142857142857,golan testsMA7
kinneret,2020-07-18,testsMA7,12.285714285714286,kinneret testsMA7
tzfat,2020-07-18,testsMA7,4,tzfat testsMA7
yizrael,2020-07-18,testsMA7,2.5714285714285716,yizrael testsMA7
ashkelon,2020-07-18,testsMA7,15,ashkelon testsMA7
be'er-sheva,2020-07-18,testsMA7,42.57142857142857,be'er-sheva testsMA7
tlv,2020-07-18,testsMA7,59.714285714285715,tlv testsMA7
hasharon,2020-07-19,testsMA7,13.857142857142858,hasharon testsMA7
petach tikva,2020-07-19,testsMA7,28.285714285714285,petach tikva testsMA7
ramla,2020-07-19,testsMA7,16.714285714285715,ramla testsMA7
rehovot,2020-07-19,testsMA7,19.428571428571427,rehovot testsMA7
hadera,2020-07-19,testsMA7,11,hadera testsMA7
haifa,2020-07-19,testsMA7,18.428571428571427,haifa testsMA7
jerusalem,2020-07-19,testsMA7,404.7142857142857,jerusalem testsMA7
akko,2020-07-19,testsMA7,6,akko testsMA7
golan,2020-07-19,testsMA7,3.4285714285714284,golan testsMA7
kinneret,2020-07-19,testsMA7,12,kinneret testsMA7
tzfat,2020-07-19,testsMA7,3.4285714285714284,tzfat testsMA7
yizrael,2020-07-19,testsMA7,2.142857142857143,yizrael testsMA7
ashkelon,2020-07-19,testsMA7,13.714285714285714,ashkelon testsMA7
be'er-sheva,2020-07-19,testsMA7,43.285714285714285,be'er-sheva testsMA7
tlv,2020-07-19,testsMA7,57.714285714285715,tlv testsMA7
hasharon,2020-07-20,testsMA7,12.571428571428571,hasharon testsMA7
petach tikva,2020-07-20,testsMA7,26.285714285714285,petach tikva testsMA7
ramla,2020-07-20,testsMA7,15.285714285714286,ramla testsMA7
rehovot,2020-07-20,testsMA7,18.714285714285715,rehovot testsMA7
hadera,2020-07-20,testsMA7,10,hadera testsMA7
haifa,2020-07-20,testsMA7,17.571428571428573,haifa testsMA7
jerusalem,2020-07-20,testsMA7,405.57142857142856,jerusalem testsMA7
akko,2020-07-20,testsMA7,6.142857142857143,akko testsMA7
golan,2020-07-20,testsMA7,3.7142857142857144,golan testsMA7
kinneret,2020-07-20,testsMA7,11.857142857142858,kinneret testsMA7
tzfat,2020-07-20,testsMA7,3.857142857142857,tzfat testsMA7
yizrael,2020-07-20,testsMA7,2,yizrael testsMA7
ashkelon,2020-07-20,testsMA7,15,ashkelon testsMA7
be'er-sheva,2020-07-20,testsMA7,43.57142857142857,be'er-sheva testsMA7
tlv,2020-07-20,testsMA7,56.42857142857143,tlv testsMA7
hasharon,2020-07-21,testsMA7,15.285714285714286,hasharon testsMA7
petach tikva,2020-07-21,testsMA7,26,petach tikva testsMA7
ramla,2020-07-21,testsMA7,14.285714285714286,ramla testsMA7
rehovot,2020-07-21,testsMA7,18.857142857142858,rehovot testsMA7
hadera,2020-07-21,testsMA7,9.857142857142858,hadera testsMA7
haifa,2020-07-21,testsMA7,16.428571428571427,haifa testsMA7
jerusalem,2020-07-21,testsMA7,426.14285714285717,jerusalem testsMA7
akko,2020-07-21,testsMA7,7,akko testsMA7
golan,2020-07-21,testsMA7,3.7142857142857144,golan testsMA7
kinneret,2020-07-21,testsMA7,11.142857142857142,kinneret testsMA7
tzfat,2020-07-21,testsMA7,3.7142857142857144,tzfat testsMA7
yizrael,2020-07-21,testsMA7,2.142857142857143,yizrael testsMA7
ashkelon,2020-07-21,testsMA7,13.142857142857142,ashkelon testsMA7
be'er-sheva,2020-07-21,testsMA7,39.714285714285715,be'er-sheva testsMA7
tlv,2020-07-21,testsMA7,50.285714285714285,tlv testsMA7
hasharon,2020-07-22,testsMA7,15.285714285714286,hasharon testsMA7
petach tikva,2020-07-22,testsMA7,26.142857142857142,petach tikva testsMA7
ramla,2020-07-22,testsMA7,14.571428571428571,ramla testsMA7
rehovot,2020-07-22,testsMA7,17.428571428571427,rehovot testsMA7
hadera,2020-07-22,testsMA7,9.142857142857142,hadera testsMA7
haifa,2020-07-22,testsMA7,18.714285714285715,haifa testsMA7
jerusalem,2020-07-22,testsMA7,423.42857142857144,jerusalem testsMA7
akko,2020-07-22,testsMA7,5.857142857142857,akko testsMA7
golan,2020-07-22,testsMA7,3.7142857142857144,golan testsMA7
kinneret,2020-07-22,testsMA7,11.285714285714286,kinneret testsMA7
tzfat,2020-07-22,testsMA7,3.7142857142857144,tzfat testsMA7
yizrael,2020-07-22,testsMA7,2.4285714285714284,yizrael testsMA7
ashkelon,2020-07-22,testsMA7,12.142857142857142,ashkelon testsMA7
be'er-sheva,2020-07-22,testsMA7,42.285714285714285,be'er-sheva testsMA7
tlv,2020-07-22,testsMA7,51.285714285714285,tlv testsMA7
hasharon,2020-07-23,testsMA7,16.428571428571427,hasharon testsMA7
petach tikva,2020-07-23,testsMA7,22.285714285714285,petach tikva testsMA7
ramla,2020-07-23,testsMA7,16,ramla testsMA7
rehovot,2020-07-23,testsMA7,18.428571428571427,rehovot testsMA7
hadera,2020-07-23,testsMA7,9.285714285714286,hadera testsMA7
haifa,2020-07-23,testsMA7,19.428571428571427,haifa testsMA7
jerusalem,2020-07-23,testsMA7,425.14285714285717,jerusalem testsMA7
akko,2020-07-23,testsMA7,5.857142857142857,akko testsMA7
golan,2020-07-23,testsMA7,3.2857142857142856,golan testsMA7
kinneret,2020-07-23,testsMA7,12.714285714285714,kinneret testsMA7
tzfat,2020-07-23,testsMA7,3.2857142857142856,tzfat testsMA7
yizrael,2020-07-23,testsMA7,2.4285714285714284,yizrael testsMA7
ashkelon,2020-07-23,testsMA7,11.714285714285714,ashkelon testsMA7
be'er-sheva,2020-07-23,testsMA7,42.857142857142854,be'er-sheva testsMA7
tlv,2020-07-23,testsMA7,46.285714285714285,tlv testsMA7
hasharon,2020-07-24,testsMA7,25.714285714285715,hasharon testsMA7
petach tikva,2020-07-24,testsMA7,28.142857142857142,petach tikva testsMA7
ramla,2020-07-24,testsMA7,19,ramla testsMA7
rehovot,2020-07-24,testsMA7,22.571428571428573,rehovot testsMA7
hadera,2020-07-24,testsMA7,11.285714285714286,hadera testsMA7
haifa,2020-07-24,testsMA7,27.571428571428573,haifa testsMA7
jerusalem,2020-07-24,testsMA7,452.14285714285717,jerusalem testsMA7
akko,2020-07-24,testsMA7,7.571428571428571,akko testsMA7
golan,2020-07-24,testsMA7,3.142857142857143,golan testsMA7
kinneret,2020-07-24,testsMA7,12.714285714285714,kinneret testsMA7
tzfat,2020-07-24,testsMA7,3.5714285714285716,tzfat testsMA7
yizrael,2020-07-24,testsMA7,3.4285714285714284,yizrael testsMA7
ashkelon,2020-07-24,testsMA7,26.428571428571427,ashkelon testsMA7
be'er-sheva,2020-07-24,testsMA7,57.42857142857143,be'er-sheva testsMA7
tlv,2020-07-24,testsMA7,55.714285714285715,tlv testsMA7
hasharon,2020-07-25,testsMA7,27.666666666666668,hasharon testsMA7
petach tikva,2020-07-25,testsMA7,29.5,petach tikva testsMA7
ramla,2020-07-25,testsMA7,20.166666666666668,ramla testsMA7
rehovot,2020-07-25,testsMA7,23.666666666666668,rehovot testsMA7
hadera,2020-07-25,testsMA7,11.833333333333334,hadera testsMA7
haifa,2020-07-25,testsMA7,30.5,haifa testsMA7
jerusalem,2020-07-25,testsMA7,407.3333333333333,jerusalem testsMA7
akko,2020-07-25,testsMA7,8,akko testsMA7
golan,2020-07-25,testsMA7,3.3333333333333335,golan testsMA7
kinneret,2020-07-25,testsMA7,12.5,kinneret testsMA7
tzfat,2020-07-25,testsMA7,3.1666666666666665,tzfat testsMA7
yizrael,2020-07-25,testsMA7,3.8333333333333335,yizrael testsMA7
ashkelon,2020-07-25,testsMA7,28.5,ashkelon testsMA7
be'er-sheva,2020-07-25,testsMA7,62.333333333333336,be'er-sheva testsMA7
tlv,2020-07-25,testsMA7,55,tlv testsMA7
israel,2020-02-15,casesMA7,0,israel casesMA7
israel,2020-02-16,casesMA7,0,israel casesMA7
israel,2020-02-17,casesMA7,0,israel casesMA7
israel,2020-02-18,casesMA7,0,israel casesMA7
israel,2020-02-19,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-20,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-21,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-22,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-23,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-24,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-25,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-26,casesMA7,0.14285714285714285,israel casesMA7
israel,2020-02-27,casesMA7,0.42857142857142855,israel casesMA7
israel,2020-02-28,casesMA7,1.4285714285714286,israel casesMA7
israel,2020-02-29,casesMA7,2.142857142857143,israel casesMA7
israel,2020-03-01,casesMA7,3,israel casesMA7
israel,2020-03-02,casesMA7,3.4285714285714284,israel casesMA7
israel,2020-03-03,casesMA7,3.7142857142857144,israel casesMA7
israel,2020-03-04,casesMA7,4.142857142857143,israel casesMA7
israel,2020-03-05,casesMA7,4.285714285714286,israel casesMA7
israel,2020-03-06,casesMA7,3.4285714285714284,israel casesMA7
israel,2020-03-07,casesMA7,4.428571428571429,israel casesMA7
israel,2020-03-08,casesMA7,5,israel casesMA7
tlv,2020-03-08,casesMA7,1,tlv casesMA7
israel,2020-03-09,casesMA7,5,israel casesMA7
tlv,2020-03-09,casesMA7,1.5,tlv casesMA7
israel,2020-03-10,casesMA7,5.571428571428571,israel casesMA7
tlv,2020-03-10,casesMA7,2,tlv casesMA7
israel,2020-03-11,casesMA7,5.714285714285714,israel casesMA7
tlv,2020-03-11,casesMA7,2.25,tlv casesMA7
israel,2020-03-12,casesMA7,5.428571428571429,israel casesMA7
jerusalem,2020-03-12,casesMA7,3,jerusalem casesMA7
tlv,2020-03-12,casesMA7,2.2,tlv casesMA7
israel,2020-03-13,casesMA7,5.285714285714286,israel casesMA7
jerusalem,2020-03-13,casesMA7,4.5,jerusalem casesMA7
tlv,2020-03-13,casesMA7,2.8333333333333335,tlv casesMA7
israel,2020-03-14,casesMA7,3.5714285714285716,israel casesMA7
jerusalem,2020-03-14,casesMA7,5,jerusalem casesMA7
tlv,2020-03-14,casesMA7,2.7142857142857144,tlv casesMA7
israel,2020-03-15,casesMA7,2.4285714285714284,israel casesMA7
jerusalem,2020-03-15,casesMA7,5.5,jerusalem casesMA7
tlv,2020-03-15,casesMA7,3.4285714285714284,tlv casesMA7
israel,2020-03-16,casesMA7,2,israel casesMA7
jerusalem,2020-03-16,casesMA7,5.8,jerusalem casesMA7
tlv,2020-03-16,casesMA7,4,tlv casesMA7
israel,2020-03-17,casesMA7,2.5714285714285716,israel casesMA7
jerusalem,2020-03-17,casesMA7,7.666666666666667,jerusalem casesMA7
tlv,2020-03-17,casesMA7,3.857142857142857,tlv casesMA7
israel,2020-03-18,casesMA7,2.7142857142857144,israel casesMA7
jerusalem,2020-03-18,casesMA7,7.714285714285714,jerusalem casesMA7
tlv,2020-03-18,casesMA7,4,tlv casesMA7
israel,2020-03-19,casesMA7,2.857142857142857,israel casesMA7
jerusalem,2020-03-19,casesMA7,8,jerusalem casesMA7
ashkelon,2020-03-19,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-03-19,casesMA7,2,be'er-sheva casesMA7
tlv,2020-03-19,casesMA7,4.142857142857143,tlv casesMA7
israel,2020-03-20,casesMA7,7.571428571428571,israel casesMA7
jerusalem,2020-03-20,casesMA7,8.142857142857142,jerusalem casesMA7
ashkelon,2020-03-20,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-03-20,casesMA7,1,be'er-sheva casesMA7
tlv,2020-03-20,casesMA7,3.5714285714285716,tlv casesMA7
israel,2020-03-21,casesMA7,7.571428571428571,israel casesMA7
petach tikva,2020-03-21,casesMA7,2,petach tikva casesMA7
jerusalem,2020-03-21,casesMA7,8.142857142857142,jerusalem casesMA7
ashkelon,2020-03-21,casesMA7,0.6666666666666666,ashkelon casesMA7
be'er-sheva,2020-03-21,casesMA7,1.3333333333333333,be'er-sheva casesMA7
tlv,2020-03-21,casesMA7,3.2857142857142856,tlv casesMA7
israel,2020-03-22,casesMA7,9.571428571428571,israel casesMA7
petach tikva,2020-03-22,casesMA7,1.5,petach tikva casesMA7
jerusalem,2020-03-22,casesMA7,8.285714285714286,jerusalem casesMA7
kinneret,2020-03-22,casesMA7,1,kinneret casesMA7
ashkelon,2020-03-22,casesMA7,1.5,ashkelon casesMA7
be'er-sheva,2020-03-22,casesMA7,1.25,be'er-sheva casesMA7
tlv,2020-03-22,casesMA7,2.5714285714285716,tlv casesMA7
israel,2020-03-23,casesMA7,11.714285714285714,israel casesMA7
petach tikva,2020-03-23,casesMA7,1.3333333333333333,petach tikva casesMA7
jerusalem,2020-03-23,casesMA7,8.571428571428571,jerusalem casesMA7
kinneret,2020-03-23,casesMA7,1,kinneret casesMA7
ashkelon,2020-03-23,casesMA7,1.4,ashkelon casesMA7
be'er-sheva,2020-03-23,casesMA7,1.4,be'er-sheva casesMA7
tlv,2020-03-23,casesMA7,1.8571428571428572,tlv casesMA7
israel,2020-03-24,casesMA7,11.428571428571429,israel casesMA7
petach tikva,2020-03-24,casesMA7,1.25,petach tikva casesMA7
jerusalem,2020-03-24,casesMA7,6.857142857142857,jerusalem casesMA7
kinneret,2020-03-24,casesMA7,2,kinneret casesMA7
ashkelon,2020-03-24,casesMA7,1.5,ashkelon casesMA7
be'er-sheva,2020-03-24,casesMA7,1.1666666666666667,be'er-sheva casesMA7
tlv,2020-03-24,casesMA7,1.8571428571428572,tlv casesMA7
israel,2020-03-25,casesMA7,14.428571428571429,israel casesMA7
petach tikva,2020-03-25,casesMA7,1,petach tikva casesMA7
jerusalem,2020-03-25,casesMA7,6.857142857142857,jerusalem casesMA7
kinneret,2020-03-25,casesMA7,2.5,kinneret casesMA7
ashkelon,2020-03-25,casesMA7,1.4285714285714286,ashkelon casesMA7
be'er-sheva,2020-03-25,casesMA7,1,be'er-sheva casesMA7
tlv,2020-03-25,casesMA7,1.4285714285714286,tlv casesMA7
israel,2020-03-26,casesMA7,17.714285714285715,israel casesMA7
petach tikva,2020-03-26,casesMA7,0.8333333333333334,petach tikva casesMA7
haifa,2020-03-26,casesMA7,1,haifa casesMA7
jerusalem,2020-03-26,casesMA7,7.428571428571429,jerusalem casesMA7
kinneret,2020-03-26,casesMA7,2.4,kinneret casesMA7
tzfat,2020-03-26,casesMA7,4,tzfat casesMA7
ashkelon,2020-03-26,casesMA7,1.4285714285714286,ashkelon casesMA7
be'er-sheva,2020-03-26,casesMA7,0.8571428571428571,be'er-sheva casesMA7
tlv,2020-03-26,casesMA7,1.2857142857142858,tlv casesMA7
israel,2020-03-27,casesMA7,16.714285714285715,israel casesMA7
petach tikva,2020-03-27,casesMA7,0.8571428571428571,petach tikva casesMA7
haifa,2020-03-27,casesMA7,1,haifa casesMA7
jerusalem,2020-03-27,casesMA7,9.571428571428571,jerusalem casesMA7
kinneret,2020-03-27,casesMA7,2.1666666666666665,kinneret casesMA7
tzfat,2020-03-27,casesMA7,2,tzfat casesMA7
ashkelon,2020-03-27,casesMA7,1.4285714285714286,ashkelon casesMA7
be'er-sheva,2020-03-27,casesMA7,1.2857142857142858,be'er-sheva casesMA7
tlv,2020-03-27,casesMA7,1.4285714285714286,tlv casesMA7
israel,2020-03-28,casesMA7,22.857142857142858,israel casesMA7
petach tikva,2020-03-28,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-03-28,casesMA7,0.6666666666666666,haifa casesMA7
jerusalem,2020-03-28,casesMA7,11.142857142857142,jerusalem casesMA7
kinneret,2020-03-28,casesMA7,2.142857142857143,kinneret casesMA7
tzfat,2020-03-28,casesMA7,1.6666666666666667,tzfat casesMA7
ashkelon,2020-03-28,casesMA7,1.5714285714285714,ashkelon casesMA7
be'er-sheva,2020-03-28,casesMA7,1,be'er-sheva casesMA7
tlv,2020-03-28,casesMA7,1.4285714285714286,tlv casesMA7
israel,2020-03-29,casesMA7,20.571428571428573,israel casesMA7
petach tikva,2020-03-29,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-03-29,casesMA7,0.75,haifa casesMA7
jerusalem,2020-03-29,casesMA7,11.142857142857142,jerusalem casesMA7
kinneret,2020-03-29,casesMA7,2,kinneret casesMA7
tzfat,2020-03-29,casesMA7,1.5,tzfat casesMA7
ashkelon,2020-03-29,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-03-29,casesMA7,1,be'er-sheva casesMA7
tlv,2020-03-29,casesMA7,1.5714285714285714,tlv casesMA7
israel,2020-03-30,casesMA7,23.428571428571427,israel casesMA7
petach tikva,2020-03-30,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-03-30,casesMA7,0.8,haifa casesMA7
jerusalem,2020-03-30,casesMA7,11.428571428571429,jerusalem casesMA7
kinneret,2020-03-30,casesMA7,1.8571428571428572,kinneret casesMA7
tzfat,2020-03-30,casesMA7,1.2,tzfat casesMA7
